index,pmu_name,captured_at,soc,fracsec_raw,fracsec_count,lag_ms,raw_hex,raw_bytes
1239,pmu-2,2026-09-07T04:58:40.1762918Z,1788757132,20000,20000,-11843.708,aa01005800016a9e448c00004e20000042abed163facf86f42abf2813fb356e042abf9273faae18a42abf9903fb0d17f42abfc233fae584b42abf4b93fb584ed426ff87bb9adf5c30000000000000000000000000003201e,88
1240,pmu-5,2026-09-07T04:58:40.1762918Z,1788757132,100000,100000,-11923.708,aa01005800016a9e448c000186a0000042bdfd624020c33c42be0d0d402316da42be06c34021fc3842bdf5204021331542be0cfc402012dd42bdf43c40221c35426ff7873708f5c3000000000000000000000000000fd5ad,88
1241,pmu-3,2026-09-07T04:58:40.2183221Z,1788757131,900000,900000,-11681.678,aa01005800016a9e448b000dbba0000042abf8c33fb0391242abf91c3fb1117e42abfbd73fade1c742abfcdc3faf399e42abf4b83fb293ce42ac04373fb145244270017238b28f5c000000000000000000000000000d3be9,88
1242,pmu-1,2026-09-07T04:58:40.2190262Z,1788757131,760000,760000,-11540.974,aa01005800016a9e448b000b98c0000042c3f62e4038d7c742c40ef24037633542c3f38e4038029942c403694038377c42c413ed4036107f42c4160d403b2668426ff97ab905c28f00000000000000000000000000044423,88
1243,pmu-4,2026-09-07T04:58:40.2190262Z,1788757131,600000,600000,-11380.974,aa01005800016a9e448b000927c000004294008dbe0313144293fdd2be254f8b4294062dbdf8c7ea4293f2d3be106c5542940626be06f9db4293ff3bbdf1c05d4270068539a3666600000000000000000000000000087a4f,88
1244,pmu-2,2026-09-07T04:58:40.2190262Z,1788757132,40000,40000,-11820.974,aa01005800016a9e448c00009c40000042b1ec683fde1b4142b1f08e3fe360b542b1f7323fdabc5a42b1fa113fe023c942b1ffe93fde558c42b1f5103fe66eed426ffba53881999a0000000000000000000000000004321a,88
1245,pmu-5,2026-09-07T04:58:40.2190262Z,1788757132,120000,120000,-11900.974,aa01005800016a9e448c0001d4c0000042c3ffa540385f3342c40d86403b880b42c403594039df2542c3f7c54039ea8e42c40eac4037f5d242c3f460403a80bd427000fe3941d70a00000000000000000000000000003e02,88
1246,pmu-3,2026-09-07T04:58:40.2683447Z,1788757131,920000,920000,-11651.655,aa01005800016a9e448b000e09c0000042b1fb3e3fe179ef42b1fb8d3fe28d2342b1faf63fde57e042b1fb293fe0534742b1eff93fe3f6ca42b202663fe135c1427003463815c28f000000000000000000000000000ef051,88
1247,pmu-2,2026-09-07T04:58:40.2683447Z,1788757132,60000,60000,-11791.655,aa01005800016a9e448c0000ea60000042b7ea0240074e3742b7ef654009b24542b7f6d34005a2e242b7fc4540088a0e42b7faf14006b74c42b7f194400acb04426fff353891eb850000000000000000000000000005cb22,88
1248,pmu-1,2026-09-07T04:58:40.2683447Z,1788757131,780000,780000,-11511.655,aa01005800016a9e448b000be6e0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb4270050b396ce14800000000000000000000000000055bc0,88
1249,pmu-4,2026-09-07T04:58:40.2683447Z,1788757131,620000,620000,-11351.655,aa01005800016a9e448b000975e00000429a03673e7555ee4299fbf33e5d186c429a07e93e8420934299f7e13e6c6108429a08913e73e5bb429a03233e82f7b84270056cb7b3d70a00000000000000000000000000099120,88
1250,pmu-5,2026-09-07T04:58:40.2683447Z,1788757132,140000,140000,-11871.655,aa01005800016a9e448c000222e0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb4270087839191eb800000000000000000000000000017ed0,88
1251,pmu-3,2026-09-07T04:58:40.2683447Z,1788757131,940000,940000,-11671.655,aa01005800016a9e448b000e57e0000042b7ff0f4008ad7942b7f7ea4009c95c42b7f6734006e01242b8002f4007ce7c42b7edd0400a2c1d42b804014008f0f7426ff949b94c8f5c000000000000000000000000000f18d8,88
1252,pmu-2,2026-09-07T04:58:40.2683447Z,1788757132,80000,80000,-11811.655,aa01005800016a9e448c00013880000042bdeda7401fa56242bdf0d740223f2142bdf611401d4dad42bdf74d402060a942bdfb6d401f750d42bdee9540230fa24270035138a851ec0000000000000000000000000006e096,88
1253,pmu-1,2026-09-07T04:58:40.2683447Z,1788757131,800000,800000,-11531.655,aa01005800016a9e448b000c3500000042540995c03134664253fc4dc0306eea42540519c0313d8d4254012bc03109ae4253fcc2c0313c334253fb31c0306322427000afb8b28f5c0000000000000000000000000006e9ed,88
1254,pmu-4,2026-09-07T04:58:40.2683447Z,1788757131,640000,640000,-11371.655,aa01005800016a9e448b0009c400000042a001133f1d1878429ff6df3f1907fc42a00b633f24e4db429ffbb93f1b2d1642a0043b3f1b999242a005443f2306bd426ff9fdb96a28f6000000000000000000000000000a0c2b,88
1255,pmu-5,2026-09-07T04:58:40.2688604Z,1788757132,160000,160000,-11891.140,aa01005800016a9e448c0002710000004253f83cc031505a4253fecec03055fe4253f735c0318e134253f657c0316a1d4254082ac030f8024253fbfdc03063fc427007f5b727ae140000000000000000000000000002ec6c,88
1256,pmu-3,2026-09-07T04:58:40.3145004Z,1788757131,960000,960000,-11645.500,aa01005800016a9e448b000ea600000042bdfa134020349142bdfc2e4021972842bdf53f401f6fd542be01a340207da042bdf0d34022e8a542be06654020d33e426ffb09380f5c2900000000000000000000000000001a53,88
1257,pmu-3,2026-09-07T04:58:40.3151917Z,1788757131,980000,980000,-11664.808,aa01005800016a9e448b000ef420000042c3f71b4038f5d242c3f8b34039879042c3f4ec4037191642c3ff9f40382e4d42c3f009403b969b42c407ae403852464270020c390f999a000000000000000000000000000163af,88
1258,pmu-4,2026-09-07T04:58:40.3151917Z,1788757131,660000,660000,-11344.808,aa01005800016a9e448b000a1220000042a603f43f7e5e0642a5f3c73f7b25b542a60b863f82195142a5fb9c3f7d364a42a600e33f7e19db42a604fc3f812bd2427000c8390b1eb8000000000000000000000000000bfb9f,88
1259,pmu-1,2026-09-07T04:58:40.3151917Z,1788757131,820000,820000,-11504.808,aa01005800016a9e448b000c8320000042600d95c0191510425ff345c0184e0c425fff15c0197532426001e8c018cecb42600275c019ac56425ffb28c018bbf342700028b72ccccd00000000000000000000000000072f26,88
1260,pmu-2,2026-09-07T04:58:40.3151917Z,1788757132,100000,100000,-11784.808,aa01005800016a9e448c000186a0000042c3ef704038268942c3f092403a174b42c3faa1403543ef42c3f5594038ff2742c3fa464037943542c3f2c1403acb96426ff78ab97133330000000000000000000000000007c5c8,88
1261,pmu-5,2026-09-07T04:58:40.3151917Z,1788757132,180000,180000,-11864.808,aa01005800016a9e448c0002bf200000425ff8a3c0191c4e426001ccc01885c9425ffe9dc019e85c425ff511c019211642601052c018e1f3425ffa1ec018158e426ffb72b9801eb80000000000000000000000000003737c,88
1262,pmu-4,2026-09-07T04:58:40.3151917Z,1788757131,680000,680000,-11364.808,aa01005800016a9e448b000a6040000042ac02dc3faf413042abf0c13fae4b8842ac104e3fb1303e42abf93b3fb0120242abfbdf3fae58b242ac056a3fb08f9c4270048f389ab852000000000000000000000000000c1520,88
1263,pmu-1,2026-09-07T04:58:40.3151917Z,1788757131,840000,840000,-11524.808,aa01005800016a9e448b000cd1400000426c114ec0012196426bf9ecc000b3cb426bfbdcc000cadd426bfc87c000b9b5426c07c9c00108d6426bf19ac0007ce74270039f388deb85000000000000000000000000000869d9,88
1264,pmu-5,2026-09-07T04:58:40.3151917Z,1788757132,200000,200000,-11884.808,aa01005800016a9e448c00030d400000426bf671c0011df3426c029fc0005368426c07c5c0019e7e426beb8dc00078af426c087ec0001e04426bf6fdc00009054270089d3986d70a00000000000000000000000000041ff7,88
1265,pmu-2,2026-09-07T04:58:40.3151917Z,1788757132,120000,120000,-11804.808,aa01005800016a9e448c0001d4c0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb4270025e395dc28f00000000000000000000000000087035,88
1266,pmu-4,2026-09-07T04:58:40.3666607Z,1788757131,700000,700000,-11333.339,aa01005800016a9e448b000aae60000042b1ffac3fdfce4442b1f1503fde86de42b212343fe238af42b1fb4e3fe0be5442b1f7423fdf8d2342b206993fe199b1426ffbecb930e148000000000000000000000000000d0818,88
1267,pmu-1,2026-09-07T04:58:40.3666607Z,1788757131,860000,860000,-11493.339,aa01005800016a9e448b000d1f6000004278155abfd1a637427800b4bfd0e0264277fc30bfd0c32042780443bfd03a17427809febfd24ad74277f6c5bfd08f024270075838987ae100000000000000000000000000092d70,88
1268,pmu-5,2026-09-07T04:58:40.3671522Z,1788757132,220000,220000,-11852.848,aa01005800016a9e448c00035b6000004277f032bfd159c242780a37bfcf32de427804a6bfd32d454277e8aebfd1ab80427807f9bfd117774277efc6bfd0601c426ffe27b9563d7100000000000000000000000000052b34,88
1269,pmu-3,2026-09-07T04:58:40.3671522Z,1788757132,0,0,-11632.848,aa01005800016a9e448c00000000000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb4270070638cbd70a00000000000000000000000000022a04,88
1270,pmu-2,2026-09-07T04:58:40.3671522Z,1788757132,140000,140000,-11772.848,aa01005800016a9e448c000222e000004253fe1dc03115ca4254028cc03142df4253fc42c03073584254026fc0311f7b4253f7f1c031916f4253faeec030675042700051b828000000000000000000000000000000097890,88
1271,pmu-3,2026-09-07T04:58:40.3671522Z,1788757132,20000,20000,-11652.848,aa01005800016a9e448c00004e20000042540413c030855342540342c0315bb34253f8fcc03107ae4253f6f8c030615d4253fa4cc031093d425404f6c0315812427003bfb8863d710000000000000000000000000003088a,88
1272,pmu-5,2026-09-07T04:58:40.4247243Z,1788757132,240000,240000,-11815.276,aa01005800016a9e448c0003a98000004281fc82bfa0ab8f42820029bf9f1acb428205a7bfa427be4281f8f9bfa1c7f8428206e2bfa155e54281f9bebfa0e65c427006423926000000000000000000000000000000060dcb,88
1273,pmu-4,2026-09-07T04:58:40.4247243Z,1788757131,720000,720000,-11295.276,aa01005800016a9e448b000afc80000042b7fb894008976a42b7ec9740074a3842b80d504008b22842b7fba94008235742b7f9b4400832fa42b8099240097044426ff661b8e30a3d000000000000000000000000000e85a8,88
1274,pmu-1,2026-09-07T04:58:40.4247243Z,1788757131,880000,880000,-11455.276,aa01005800016a9e448b000d6d80000042820f40bfa0aa7e4281ff3fbfa0d18e4281ff5fbfa198b34281ff7fbf9fa4c6428209debfa24bbf4281f958bf9f58bf426ffec4b92fae14000000000000000000000000000a3e0f,88
1275,pmu-2,2026-09-07T04:58:40.4247243Z,1788757132,160000,160000,-11735.276,aa01005800016a9e448c000271000000425ff4d6c018bf94425ff93dc019a2ed425ff3ddc017fc93425ff849c018d4a4425ffe81c019cda9425ff32cc01823134270020e380e6666000000000000000000000000000aa144,88
1276,pmu-5,2026-09-07T04:58:40.4247243Z,1788757132,260000,260000,-11835.276,aa01005800016a9e448c0003f7a000004287ff53bf6266574287fdedbf5da2d64288032abf6812374287fd23bf65715342880a79bf63d6554287f78ebf5ec0a1426ffcc5b94251ec0000000000000000000000000007247d,88
1277,pmu-3,2026-09-07T04:58:40.4247243Z,1788757132,40000,40000,-11615.276,aa01005800016a9e448c00009c400000425ffcfbc019021f4260020cc019cc63425ff402c01851ff425fef8dc017f2ea425ff154c018e552425ffb24c019c554426ffb4db92cf5c300000000000000000000000000044232,88
1278,pmu-1,2026-09-07T04:58:40.4247243Z,1788757131,900000,900000,-11475.276,aa01005800016a9e448b000dbba0000042880a6bbf60ea65428801a4bf5f726d4287fe96bf64277642880488bf60d3f9428807adbf65ce324287fc9cbf5d2f74427008a7394a7ae1000000000000000000000000000b5d78,88
1279,pmu-3,2026-09-07T04:58:40.4247243Z,1788757132,60000,60000,-11635.276,aa01005800016a9e448c0000ea600000426c0533c000458c426bfd91c0010c89426bfbd1c000c3df426bf5e1bfff2469426bea92c0015863426c0311c001e74342700515394851ec00000000000000000000000000055020,88
1280,pmu-2,2026-09-07T04:58:40.4247243Z,1788757132,180000,180000,-11755.276,aa01005800016a9e448c0002bf200000426bf6b6c000f639426bf788c001ef22426bf68ebfff1dab426bf845c0005071426bf6fcc001438f426be932c0004161426ffdbbb8b11eb8000000000000000000000000000b5d89,88
1281,pmu-4,2026-09-07T04:58:40.4247243Z,1788757131,740000,740000,-11315.276,aa01005800016a9e448b000b4aa0000042bdfeca4021094b42bde83e401f189542be0a8c4020a94842bdfab6401ff01642bdf8f44020ad6d42be0acc40212d0a426ffbf938e51eb8000000000000000000000000000f27d8,88
1282,pmu-4,2026-09-07T04:58:40.531153Z,1788757131,760000,760000,-11228.847,aa01005800016a9e448b000b98c0000042c3fe614038a6d442c3ea414036fdc242c40df640392ae242c3ff194037df1542c3f90d4038fbf442c408704038f5a74270010b38cfae1400000000000000000000000000001900,88
1283,pmu-5,2026-09-07T04:58:40.5318166Z,1788757132,280000,280000,-11748.183,aa01005800016a9e448c000445c00000428dff5bbf04354a428e0282befc2ad3428e0369bf054391428df89dbf056794428e08d1bf058a1e428df6fbbefa0b6b427004d33924f5c3000000000000000000000000000833d4,88
1284,pmu-2,2026-09-07T04:58:40.5318166Z,1788757132,200000,200000,-11668.183,aa01005800016a9e448c00030d4000004277ed2abfd17c1c4277fa33bfd32bde4277fa67bfcf4c0e4277f84abfcfcf064277f2acbfd342ab4277f165bfcfbfbd4270007b386147ae000000000000000000000000000c8672,88
1285,pmu-3,2026-09-07T04:58:40.5318166Z,1788757132,80000,80000,-11548.183,aa01005800016a9e448c0001388000004278053ebfcf1982427802f4bfd2842e4277fa4fbfd05a004277f6b6bfcff6d34277ed8dbfd354864277fe6fbfd2ee2f426ff6eeb990eb850000000000000000000000000006e90f,88
1286,pmu-1,2026-09-07T04:58:40.5323193Z,1788757131,920000,920000,-11387.681,aa01005800016a9e448b000e09c00000428e0589befd872f428dff62befeec00428e02dbbf055d7c428e01c5bf0099f2428e0834bf053f7c428dfed7bef85a32427003ecb8c1c28f000000000000000000000000000ca0b2,88
1287,pmu-1,2026-09-07T04:58:40.611438Z,1788757131,940000,940000,-11328.562,aa01005800016a9e448b000e57e0000042940a49bde900e64293ff93be04fbca429405abbe0cd690429406c5be06636342940d20be1a9c984293ff16bdd93406427004f937ac28f6000000000000000000000000000dc0e3,88
1288,pmu-2,2026-09-07T04:58:40.6171582Z,1788757132,220000,220000,-11602.842,aa01005800016a9e448c00035b6000004281fa00bfa0acc54281fe25bfa1dbe742820106bf9f37904281fcf6bf9eee584281fb62bfa3d3f64281f4debf9fe67c426ffddcb856b852000000000000000000000000000dfb2d,88
1289,pmu-4,2026-09-07T04:58:40.6171582Z,1788757131,780000,780000,-11162.842,aa01005800016a9e448b000be6e0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb427004fe38a1c28f0000000000000000000000000001bf3f,88
1290,pmu-3,2026-09-07T04:58:40.6171582Z,1788757132,100000,100000,-11482.842,aa01005800016a9e448c000186a0000042820512bf9db2a042820324bfa1cd904281f917bfa140f44281f7b6bf9ee6104281f34abfa24000428203c2bfa37289426ffa93389547ae00000000000000000000000000071661,88
1291,pmu-5,2026-09-07T04:58:40.6171582Z,1788757132,300000,300000,-11682.842,aa01005800016a9e448c000493e000004293fbe2be056dc34294066dbdfe57ac42940296be0d0c564293f828be156d904294073abe0f4eb54293f92abddee9de4270095038b7d70a0000000000000000000000000009cec1,88
1292,pmu-4,2026-09-07T04:58:40.6762733Z,1788757131,800000,800000,-11123.727,aa01005800016a9e448b000c3500000042540406c03132da4254038dc03069bc425408b0c030ad324253fe99c03065b44253fc81c031403e4253f9f0c03161fe4270005fb8bd47ae00000000000000000000000000026609,88
1293,pmu-1,2026-09-07T04:58:40.6762733Z,1788757131,960000,960000,-11283.727,aa01005800016a9e448b000ea6000000429a06ac3e82ac9b4299fd3f3e7e7e44429a008e3e7e2578429a05533e74bcaf429a0fbe3e6e0e76429a042d3e86772f426ffb8eb940e148000000000000000000000000000e805a,88
1294,pmu-2,2026-09-07T04:58:40.6762733Z,1788757132,240000,240000,-11563.727,aa01005800016a9e448c0003a98000004287f515bf602a814287fc2fbf640b38428803e5bf5f365842880002bf5c1f164287f941bf66ec364287f41ebf605ca0426ffd88b6d70a3d000000000000000000000000000ea573,88
1295,pmu-5,2026-09-07T04:58:40.6762733Z,1788757132,320000,320000,-11643.727,aa01005800016a9e448c0004e20000004299fb213e75cef3429a056a3e797d55429a02143e7882374299fbca3e70db3c429a08743e7bef684299fc883e8d2b11426ffb98b98c7ae1000000000000000000000000000aeb28,88
1296,pmu-3,2026-09-07T04:58:40.6762733Z,1788757132,120000,120000,-11443.727,aa01005800016a9e448c0001d4c0000042880282bf59a4cf42880258bf651d784287fc2bbf6351d94287f843bf5cee224287f42bbf661cc9428800f6bf663ab842700a0a399e5c290000000000000000000000000008ba5d,88
1297,pmu-3,2026-09-07T04:58:40.7201001Z,1788757132,140000,140000,-11419.900,aa01005800016a9e448c000222e00000428e00dfbef68f6e428dfdbdbf053853428dfeacbf00d367428df6babef3e9b0428df3a7bf071c72428dfe1cbf059b16426fff54b95b5c290000000000000000000000000009dcd4,88
1298,pmu-1,2026-09-07T04:58:40.7201001Z,1788757131,980000,980000,-11259.900,aa01005800016a9e448b000ef420000042a00b4d3f22e82e42a002543f1fd85b42a002cc3f21d79242a006dd3f20146c42a00f843f1ac9cc42a002fe3f2586b742700413392e7ae1000000000000000000000000000f4cb6,88
1299,pmu-4,2026-09-07T04:58:40.7201001Z,1788757131,820000,820000,-11099.900,aa01005800016a9e448b000c83200000426003b0c018ac3142600070c018cb2142600811c0182cf2425ff67ec018a778426000b9c018f2e0425ffa4ac019838442700785391266660000000000000000000000000003d0d1,88
1300,pmu-2,2026-09-07T04:58:40.7201001Z,1788757132,260000,260000,-11539.900,aa01005800016a9e448c0003f7a00000428df943befaeb3b428dfcedbf03d66e428e00babf009f21428e003dbef276b7428df981bf0757fd428df564befc5ed84270067b393747ae000000000000000000000000000f3d77,88
1301,pmu-1,2026-09-07T04:58:40.7201001Z,1788757133,0,0,-12279.900,aa01005800016a9e448d00000000000042a60c8f3f813f0042a603c03f80339d42a605513f826b6e42a606203f7e7aa342a60ce13f7bcc8342a607233f83f833427005c9380c28f60000000000000000000000000000021d,88
1302,pmu-5,2026-09-07T04:58:40.7201001Z,1788757132,340000,340000,-11619.900,aa01005800016a9e448c000530200000429ff6683f1da0e342a000bc3f1c6c9642a003433f20fe2a429fffee3f1cd5c342a00a213f20a2bb429ff9553f24e6d4426fff5e389a8f5c000000000000000000000000000b70ff,88
1303,pmu-5,2026-09-07T04:58:40.7636619Z,1788757132,360000,360000,-11596.338,aa01005800016a9e448c00057e40000042a5fb483f7d284542a5ffbc3f7c670342a602b53f7f993842a5fdf83f7cf28242a60b373f80985c42a5fcfb3f83b8a8426ffb67b8a26666000000000000000000000000000c91cc,88
1304,pmu-3,2026-09-07T04:58:40.7636619Z,1788757132,160000,160000,-11396.338,aa01005800016a9e448c0002710000004294050bbdc92c6a4294001ebe11d9a64293fde7be0586a44293f49cbdc32f664293ef16be1f3a7f4293fc68be1c9ba5426ff91bb8fee148000000000000000000000000000ad299,88
1305,pmu-5,2026-09-07T04:58:40.7636619Z,1788757132,380000,380000,-11616.338,aa01005800016a9e448c0005cc60000042abff4c3faee2ac42abffa73faecfe742ac03e83faf0c5142ac013c3fae292f42ac081f3fb19be142abfeba3fb37ee3426ffb7835ae147b000000000000000000000000000d3428,88
1306,pmu-3,2026-09-07T04:58:40.7636619Z,1788757132,180000,180000,-11416.338,aa01005800016a9e448c0002bf200000429a05b03e8a41f6429a00433e7351614299fb1f3e7f6ac94299f0dc3e903dbb4299ec6f3e6a55864299ffd63e6aa4ae4270091339a3851f000000000000000000000000000bf0a2,88
1307,pmu-2,2026-09-07T04:58:40.7636619Z,1788757132,280000,280000,-11516.338,aa01005800016a9e448c000445c000004293fb51bdf9a3384293fefbbe05c98a42940484bdff59bc4293ffcabdc208aa4293f4d5be2519d44293f8e8bdf56fac426ff73eb99c0a3d000000000000000000000000000048c7,88
1308,pmu-1,2026-09-07T04:58:40.7636619Z,1788757133,20000,20000,-12256.338,aa01005800016a9e448d00004e20000042ac0e853fb1083642abff323fb0666342ac03c03fb31fd442ac04843faf7d5042ac0f153fad059542ac065e3fb44184426ff708b997147b0000000000000000000000000001c6c9,88
1309,pmu-4,2026-09-07T04:58:40.7636619Z,1788757131,840000,840000,-11076.338,aa01005800016a9e448b000cd1400000426c014bc0002d40426bfd68c000215e426c0117bffee8ed426bf4fec000789c426c0652c000c3f0426bff7ac00190bb4270090637f666660000000000000000000000000004f000,88
1310,pmu-2,2026-09-07T04:58:40.7636619Z,1788757132,300000,300000,-11536.338,aa01005800016a9e448c000493e000004299f6fc3e810aaf4299ff763e8195664299ffb83e8189df4299fef73e8cc66d4299f7163e61ffef4299fcd53e850584427009c039bd851f0000000000000000000000000001b310,88
1311,pmu-4,2026-09-07T04:58:40.7636619Z,1788757131,860000,860000,-11096.338,aa01005800016a9e448b000d1f6000004277fa96bfd006af42780573bfd0a8d84277f98cbfcf257f4277fa77bfd0e20142780da1bfd1b20b4277f751bfd3f59d426ff9b5b99cd70a00000000000000000000000000052c64,88
1312,pmu-1,2026-09-07T04:58:40.7636619Z,1788757133,40000,40000,-12276.338,aa01005800016a9e448d00009c40000042b20cdc3fe063e642b1fa9e3fdf861d42b200ba3fe44ac042b203673fdfcdb542b2121e3fde24c442b2017a3fe4201c42700643399bf5c30000000000000000000000000002638e,88
1313,pmu-5,2026-09-07T04:58:40.8103532Z,1788757132,400000,400000,-11589.647,aa01005800016a9e448c00061a80000042b1fbbd3fdecd9142b1fcfb3fdf06bd42b203563fde773f42b201f73fdf683542b2043c3fe1307842b2026c3fe34351427005c839533333000000000000000000000000000e7bfa,88
1314,pmu-2,2026-09-07T04:58:40.8103532Z,1788757132,320000,320000,-11509.647,aa01005800016a9e448c0004e2000000429ff6b13f1e89ac42a004933f21eefa429ffd213f22127e42a001ff3f253bf3429ff6863f18db4b429ffa063f25617d4270054cb8b6666600000000000000000000000000021eef,88
1315,pmu-4,2026-09-07T04:58:40.8103532Z,1788757131,880000,880000,-11069.647,aa01005800016a9e448b000d6d8000004281fed9bf9fa02642820189bfa020964281faf0bfa01eb6428201aebfa1ae1e4282082bbfa1bb544281f921bfa29d7d42700235392e147b00000000000000000000000000064861,88
1316,pmu-1,2026-09-07T04:58:40.8103532Z,1788757133,60000,60000,-12249.647,aa01005800016a9e448d0000ea60000042b80be8400820ed42b7fdee4007c0a242b800f3400a7a6542b7fee540085b9342b811ba4006904442b80441400a71b2426ffff7b900f5c300000000000000000000000000033494,88
1317,pmu-3,2026-09-07T04:58:40.8103532Z,1788757132,200000,200000,-11389.647,aa01005800016a9e448c00030d40000042a008b13f26cc0f42a0032b3f1df36c429ffeba3f1e8a1d429fed913f27292a429fed5b3f1cc16d429ffbb33f1bdf7c42700218b90ef5c3000000000000000000000000000c8f9f,88
1318,pmu-3,2026-09-07T04:58:40.8551409Z,1788757132,220000,220000,-11364.859,aa01005800016a9e448c00035b60000042a608783f83793942a604c93f7fcd7742a5fe6c3f7faf3042a5f0c53f836ccb42a5f0dd3f7d3bb242a5fa033f7a5a2e426ffdaab8b570a4000000000000000000000000000de9f6,88
1319,pmu-4,2026-09-07T04:58:40.8551409Z,1788757131,900000,900000,-11044.859,aa01005800016a9e448b000dbba000004287fde9bf60a5ec4287fda1bf5ee84b4287f6b1bf60a9d7428802debf61768e428808bebf61aafa4287f515bf625f5e4270098e39167ae100000000000000000000000000074443,88
1320,pmu-2,2026-09-07T04:58:40.8551409Z,1788757132,340000,340000,-11484.859,aa01005800016a9e448c00053020000042a5fa083f7e333742a608ac3f81e4bb42a5fd323f81f1fd42a6036d3f82898742a5f8a63f79da3542a5f7c03f830b0f426ffbb8b94428f60000000000000000000000000003a8ed,88
1321,pmu-1,2026-09-07T04:58:40.8551409Z,1788757133,80000,80000,-12224.859,aa01005800016a9e448d00013880000042be071f401fbbb842bdf925401f4c2d42be004d4022d20142bdfba040202a6642be0cf7401f012842be074340229310426ff89db9168f5c00000000000000000000000000043b1d,88
1322,pmu-3,2026-09-07T04:58:40.8557938Z,1788757132,240000,240000,-11384.206,aa01005800016a9e448c0003a980000042ac0c603fb3dd8f42ac09df3fb1646642abfe733fb0b27942abf09c3fb4cf9e42abf41d3fafbc1c42abf6953fad88ba426ffb79b833851f000000000000000000000000000e7123,88
1323,pmu-2,2026-09-07T04:58:40.8557938Z,1788757132,360000,360000,-11504.206,aa01005800016a9e448c00057e40000042abfa843faf11f642ac04503fb2d1e442ac00a93fb2608c42ac07223fb3eba242abf46f3fac7a6a42abf6893fb40bcd427003dc3926b852000000000000000000000000000430bd,88
1324,pmu-5,2026-09-07T04:58:40.8557938Z,1788757132,420000,420000,-11564.206,aa01005800016a9e448c000668a0000042b7f7344007276642b7f9a64007a38942b807884007cb3742b7fe344008392242b8015e4009317f42b7ff1a40096d2c426ffcf2b934f5c3000000000000000000000000000f3776,88
1325,pmu-1,2026-09-07T04:58:40.8557938Z,1788757133,100000,100000,-12244.206,aa01005800016a9e448d000186a0000042c406b340382dd742c3fc5c4037223142c3fbc1403ac5e642c3fc3b4038b91f42c40a884036b54d42c40786403b1e8b42700044391cb8520000000000000000000000000005bf9a,88
1326,pmu-4,2026-09-07T04:58:40.8557938Z,1788757131,920000,920000,-11064.206,aa01005800016a9e448b000e09c00000428e00edbeff87db428dfda2beff09d2428df8acbf00dc2d428e043abf00eb49428e0b97befdec19428df172bf02e67742700081b9395c2900000000000000000000000000081ad9,88
1327,pmu-5,2026-09-07T04:58:40.8557938Z,1788757132,440000,440000,-11584.206,aa01005800016a9e448c0006b6c0000042bdfa5d401f3bbc42bdfc0e40201c4c42be0c1c4020026542be00b7401fc9d642bdfe0240212d2542bdfe574021e5aa426ffcc5b66666660000000000000000000000000000cdd5,88
1328,pmu-3,2026-09-07T04:58:40.9012643Z,1788757132,260000,260000,-11358.736,aa01005800016a9e448c0003f7a0000042b208c93fe4ba7b42b209d13fe2670542b1fc1f3fe207f542b1f1693fe5b6f042b1f3583fdfc95342b1f2843fdda833427000a938d47ae1000000000000000000000000000f42a7,88
1329,pmu-4,2026-09-07T04:58:40.9012643Z,1788757131,940000,940000,-11038.736,aa01005800016a9e448b000e57e000004293fc2bbdf272514293fcafbe04e5594293f985be08f7d7429408fbbe06960442940ed0bde510fe4293ec9cbe02231e426ff7d4b931ae1400000000000000000000000000093615,88
1330,pmu-1,2026-09-07T04:58:40.9012643Z,1788757133,120000,120000,-12218.736,aa01005800016a9e448d0001d4c0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb4270012f3796666600000000000000000000000000067a1d,88
1331,pmu-5,2026-09-07T04:58:40.9012643Z,1788757132,460000,460000,-11558.736,aa01005800016a9e448c000704e0000042c3f93b4037a2bf42c3fc2740389df342c40bdb40385a2d42c3ff454037656e42c3fa214039cb1342c402e9403a225d426ff6dbb8f23d7100000000000000000000000000018bd6,88
1332,pmu-2,2026-09-07T04:58:40.9012643Z,1788757132,380000,380000,-11478.736,aa01005800016a9e448c0005cc60000042b1fdcb3fe0338b42b203383fe3ccd042b1fe8d3fe3609c42b207123fe410ba42b1f86a3fdccafd42b1f8143fe390ee426ff769b97ef5c3000000000000000000000000000504b2,88
1333,pmu-3,2026-09-07T04:58:40.9479947Z,1788757132,280000,280000,-11332.005,aa01005800016a9e448c000445c0000042b8090e400a78eb42b807584008c90b42b7fba240094a7842b7f083400a8cf942b7f86e4007b35e42b7f483400751fb42700288381947ae0000000000000000000000000000509f,88
